id,gender,single/marries,age,age_group,Area_code,Area_name,Market_code,Market,Sub_market_code,Sub_market,Social_type_code,Social_type,SocioEconomic_code,SocioEconomic_type
1356,Female   ,Single,75,75-84      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1357,Male    ,Married,68,65-74      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1358,Male    ,Married,67,65-74      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1359,Female   ,Married,64,55-64      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1360,Male    ,Married,67,65-74      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1361,Female   ,Married,60,55-64      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1362,Female   ,Single,64,55-64      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1363,Male    ,Married,62,55-64      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1364,Female   ,Married,63,55-64      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1365,Female   ,Single,63,55-64      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1366,Male    ,Married,63,55-64      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1367,Male    ,Married,58,55-64      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1368,Male    ,Married,67,65-74      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1369,Male    ,Married,68,65-74      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1370,Female   ,Single,56,55-64      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1371,Male    ,Single,65,65-74      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1372,Female   ,Married,53,45-54      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1373,Female   ,Married,66,65-74      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1374,Female   ,Married,65,65-74      ,9,South,9,General,1,General - General,9,General,1,Low
1375,Male    ,Married,62,55-64      ,9,South,9,General,1,General - General,9,General,2,Medium
1376,Male    ,Married,63,55-64      ,9,South,9,General,1,General - General,9,General,2,Medium
1377,Male    ,Married,60,55-64      ,9,South,9,General,1,General - General,9,General,2,Medium
1378,Male    ,Married,76,75-84      ,9,South,9,General,1,General - General,9,General,1,Low
1379,Female   ,Single,70,65-74      ,9,South,9,General,1,General - General,9,General,1,Low
1380,Male    ,Married,74,65-74      ,9,South,9,General,1,General - General,9,General,2,Medium
1381,Female   ,Married,75,75-84      ,9,South,9,General,1,General - General,9,General,2,Medium
1382,Male    ,Single,66,65-74      ,9,South,9,General,1,General - General,9,General,1,Low
1383,Male    ,Single,82,75-84      ,9,South,9,General,1,General - General,9,General,1,Low
1384,Male    ,Married,63,55-64      ,9,South,9,General,1,General - General,9,General,1,Low
1385,Male    ,Married,67,65-74      ,9,South,9,General,1,General - General,9,General,1,Low
1386,Male    ,Married,76,75-84      ,9,South,9,General,1,General - General,9,General,1,Low
1387,Female   ,Single,69,65-74      ,9,South,9,General,1,General - General,9,General,1,Low
1388,Male    ,Single,78,75-84      ,9,South,9,General,1,General - General,9,General,1,Low
1389,Female   ,Married,69,65-74      ,9,South,9,General,2,General- Religious,9,General,1,Low
1390,Female   ,Single,80,75-84      ,9,South,9,General,1,General - General,9,General,1,Low
1391,Male    ,Married,72,65-74      ,9,South,9,General,1,General - General,9,General,1,Low
1392,Female   ,Married,69,65-74      ,9,South,9,General,1,General - General,9,General,2,Medium
1393,Male    ,Single,76,75-84      ,9,South,9,General,1,General - General,9,General,1,Low
1394,Male    ,Married,65,65-74      ,9,South,9,General,1,General - General,9,General,1,Low
1395,Male    ,Married,57,55-64      ,9,South,9,General,1,General - General,9,General,2,Medium
1396,Male    ,Married,68,65-74      ,9,South,9,General,1,General - General,9,General,1,Low
1397,Female   ,Single,92,85+        ,9,South,9,General,1,General - General,9,General,1,Low
1398,Female   ,Married,58,55-64      ,9,South,9,General,1,General - General,9,General,2,Medium
1399,Female   ,Married,72,65-74      ,9,South,9,General,1,General - General,9,General,1,Low
1400,Female   ,Married,60,55-64      ,9,South,9,General,1,General - General,9,General,1,Low
1401,Male    ,Married,61,55-64      ,9,South,9,General,1,General - General,9,General,2,Medium
1402,Male    ,Single,74,65-74      ,9,South,9,General,1,General - General,9,General,2,Medium
1403,Male    ,Married,56,55-64      ,9,South,9,General,1,General - General,9,General,2,Medium
1404,Female   ,Married,55,55-64      ,9,South,9,General,1,General - General,9,General,2,Medium
1405,Female   ,Married,54,45-54      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1406,Male    ,Married,55,55-64      ,9,South,9,General,1,General - General,9,General,1,Low
1407,Male    ,Married,55,55-64      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1408,Female   ,Single,55,55-64      ,9,South,9,General,1,General - General,9,General,2,Medium
1409,Male    ,Married,55,55-64      ,9,South,9,General,1,General - General,9,General,1,Low
1410,Female   ,Married,57,55-64      ,9,South,9,General,2,General- Religious,9,General,1,Low
1411,Male    ,Married,54,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1412,Male    ,Married,54,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1413,Male    ,Married,54,45-54      ,9,South,9,General,1,General - General,9,General,2,Medium
1414,Female   ,Married,53,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1415,Male    ,Married,53,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1416,Male    ,Married,52,45-54      ,9,South,9,General,1,General - General,9,General,2,Medium
1417,Female   ,Single,55,55-64      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1418,Female   ,Married,53,45-54      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1419,Male    ,Married,52,45-54      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1420,Male    ,Married,55,55-64      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1421,Male    ,Single,52,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1422,Male    ,Single,51,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1423,Male    ,Married,52,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1424,Female   ,Single,51,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1425,Female   ,Single,51,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1426,Female   ,Single,51,45-54      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1427,Female   ,Married,51,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1428,Female   ,Single,49,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1429,Female   ,Married,48,45-54      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1430,Female   ,Married,51,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1431,Female   ,Married,50,45-54      ,9,South,9,General,1,General - General,9,General,2,Medium
1432,Male    ,Married,48,45-54      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1433,Female   ,Married,49,45-54      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1434,Male    ,Single,50,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1435,Female   ,Married,49,45-54      ,9,South,9,General,1,General - General,9,General,2,Medium
1436,Male    ,Married,49,45-54      ,9,South,9,General,1,General - General,9,General,2,Medium
1437,Male    ,Married,48,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1438,Male    ,Married,48,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1439,Female   ,Married,48,45-54      ,9,South,9,General,2,General- Religious,9,General,1,Low
1440,Female   ,Married,48,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1441,Male    ,Married,48,45-54      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1442,Male    ,Single,46,45-54      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1443,Female   ,Married,47,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1444,Male    ,Married,46,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1445,Female   ,Single,46,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1446,Female   ,Single,46,45-54      ,9,South,9,General,1,General - General,9,General,2,Medium
1447,Female   ,Married,46,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1448,Male    ,Married,45,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1449,Male    ,Married,46,45-54      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1450,Male    ,Single,44,35-44      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1451,Female   ,Married,45,45-54      ,9,South,9,General,1,General - General,9,General,2,Medium
1452,Female   ,Single,45,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1453,Male    ,Married,44,35-44      ,9,South,9,General,1,General - General,9,General,3,High
1454,Female   ,Married,43,35-44      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1455,Female   ,Married,44,35-44      ,9,South,9,General,1,General - General,9,General,2,Medium
1456,Female   ,Married,43,35-44      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1457,Female   ,Married,43,35-44      ,9,South,9,General,1,General - General,9,General,1,Low
1458,Female   ,Married,43,35-44      ,9,South,9,General,1,General - General,9,General,2,Medium
1459,Female   ,Married,44,35-44      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1460,Male    ,Married,42,35-44      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1461,Female   ,Single,41,35-44      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1462,Female   ,Single,41,35-44      ,9,South,9,General,1,General - General,9,General,2,Medium
1463,Female   ,Married,40,35-44      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1464,Male    ,Single,41,35-44      ,9,South,9,General,1,General - General,9,General,1,Low
1465,Male    ,Married,39,35-44      ,9,South,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1466,Female   ,Single,58,55-64      ,9,South,9,General,1,General - General,9,General,2,Medium
1467,Female   ,Married,51,45-54      ,9,South,9,General,1,General - General,9,General,1,Low
1468,Male    ,Married,55,55-64      ,9,South,9,General,1,General - General,9,General,2,Medium
1469,Male    ,Married,59,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1470,Female   ,Single,74,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1471,Male    ,Married,59,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1472,Male    ,Married,70,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1473,Male    ,Married,66,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1474,Female   ,Single,89,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1475,Female   ,Single,61,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1476,Male    ,Married,71,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1477,Male    ,Married,61,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1478,Female   ,Married,71,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1479,Male    ,Married,76,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1480,Male    ,Married,72,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1481,Female   ,Married,84,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1482,Female   ,Single,57,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1483,Female   ,Single,80,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1484,Female   ,Single,80,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1485,Male    ,Married,79,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1486,Male    ,Single,77,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1487,Male    ,Married,75,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1488,Male    ,Single,86,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1489,Male    ,Married,77,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1490,Female   ,Married,73,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1491,Female   ,Married,57,55-64      ,12,Hasharon-Shomron,1,Arab,2,Arab - Other,1,Arab,1,Low
1492,Male    ,Married,87,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1493,Male    ,Married,79,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1494,Male    ,Married,80,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1495,Female   ,Single,76,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1496,Male    ,Married,84,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1497,Female   ,Single,79,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1498,Female   ,Single,78,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1499,Male    ,Married,80,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1500,Male    ,Married,70,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1501,Male    ,Married,71,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1502,Male    ,Married,74,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1503,Male    ,Married,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1504,Male    ,Single,69,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1505,Female   ,Married,58,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1506,Male    ,Married,67,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1507,Male    ,Married,72,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1508,Female   ,Single,83,75-84      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1509,Female   ,Single,91,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1510,Female   ,Married,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1511,Male    ,Single,97,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1512,Male    ,Single,61,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1513,Male    ,Married,63,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1514,Female   ,Married,74,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1515,Female   ,Married,70,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1516,Male    ,Married,73,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1517,Female   ,Married,86,85+        ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1518,Male    ,Married,70,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1519,Female   ,Married,72,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1520,Male    ,Single,62,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
